mfiid,year,liabilities_and_equity,operating_expense_._assets,percent_of_female_borrowers,average_loan_balance_per_borrower,gross_loan_portfolio_to_total_assets,operational_self_sufficiency,lassets,debt_to_equity_ratio,donations_assets_ratio,capital_.asset_ratio,asset_structure,kkm,education,finefftheta_hat,se_no_breadththeta_hat,se_with_breadththeta_hat,finsoc_with_breadththeta_hat,finsoc_no_breadththeta_hat
102060,2012,1589989,0.1653,0.9942,77,0.8446,1.0671,6.0543483376645,1.32,0,0.5338,0.049905376703864,-3.18524528684502,0.529042512877045,0.4104267088699237,0.9989532870449372,0.9989532870449372,0.9989532870449372,0.9989532870449372
102060,2013,1589989,0.1653,0.9942,85,1.0431,1.0671,5.96619666164834,1.32,0,0.6876,0.049905376703864,-3.23985458985409,0.63868425120263,0.4104267088699237,0.9989532870449372,0.9989532870449372,0.9989532870449372,0.9989532870449372
102075,2005,4500,0.3553,0.6508,92,0.471,0.7361,3.65321251377534,5.91,0.0108888888888889,0.1447,NA,0.392240545674798,0.200440018517676,0.5168094807018241,0.9341063182385653,0.9341063182385653,0.9341063182385655,0.9341063182385655
102075,2006,77835,0.3075,0.6528,174,0.4821,1.0289,4.89117492975061,2.05,0.0302434637373932,0.3282,NA,-0.194033560793308,0.202655658269235,0.4640211785936762,0.9345013823376261,0.9345013823376261,0.9345013823376261,0.9345013823376261
102075,2007,148547,0.3553,0.6508,203,0.404,0.8997,5.17186388537831,3.81,0,0.2077,NA,-0.33705856879683,0.204210576739633,0.4381867962650698,0.9341063182385653,0.9341063182385653,0.9341063182385653,0.9341063182385653
102075,2012,148547,0.3553,0.2104,267710,0.404,0.8997,5.17186388537831,3.81,0,0.2077,NA,-0.056892781318369,0.216332251686561,0.4381867962650698,0.841376530615273,0.841376530615273,0.8413968047045014,0.841376530615273
102101,2005,3570770,NA,0.5137,219,0.0862,1.2284,6.55276187737067,7.6,0,0.1162,0.0580773894706184,-2.29173847418233,0.462569251581457,NA,NA,NA,NA,NA
102101,2007,6406336,NA,0.5137,219,0.199,1.2323,6.80660971283532,9.34,0,0.0967,0.0667902838689697,-3.29975725366425,0.474279970797708,NA,NA,NA,NA,NA
102104,2006,196742,0.0942,0.5174,11,0.4087,0.2565,5.05095173547918,0.3,0.587302575412635,1.3409,0.0404512024579475,3.93192280038898,0.405410434409218,0.37562438099019196,0.9072547040471989,0.9072809865569199,0.9072809865569199,0.9072547040471989
102104,2007,1749140,0.2517,0.4968,196,0.7485,0.4044,6.24282457151078,3.76,0.10182089483975,0.2099,0.0404512024579475,4.39529393722316,0.394986978871998,0.35708163582764824,0.9030176416181098,0.9030176416181097,0.9030176416181097,0.9030176416181098
102104,2008,2119492,0.0942,0.6699,86,0.6787,0.4923,6.32623178166743,2.5,0.102103239832941,0.2857,0.0404512024579475,4.21778775719078,0.409339092522939,0.3720552440701404,0.9378703760206678,0.9378877884882194,0.9378877884882194,0.9378703760206678
102104,2012,2119492,0.0942,0.6699,223,0.6787,0.4923,6.32623178166743,2.5,0.102103239832941,0.2857,0.0404512024579475,3.19704150520116,0.423794451046329,0.3720552440701404,0.9378703760206678,0.9378814456380974,0.9378814456380974,0.9378703760206678
102105,2006,2988968,NA,0.7,106,0.4778,1.0199,6.47552126549167,9.17,0,0.0983,0.0218071923152071,-3.26207557080417,0.458588836102967,NA,NA,NA,NA,NA
102108,2005,NA,NA,1,9,0.796,NA,4.62962363518079,NA,NA,NA,NA,-1.18879273379864,0.349392680517018,NA,NA,NA,NA,NA
102108,2006,NA,NA,1,7,0.8985,NA,5.01189593673444,NA,NA,NA,NA,-1.27034161450519,0.360962172881426,NA,NA,NA,NA,NA
102108,2007,NA,NA,1,12,0.776,NA,5.8816305541895,NA,NA,NA,NA,-1.3999520071022,0.382223379193015,NA,NA,NA,NA,NA
102119,2007,32529,NA,0.4286,2308,0.9931,NA,4.51227071249312,1.16,NA,0.4621,NA,1.8952721694166,0.310397897195701,NA,NA,NA,NA,NA
102123,2005,1123538,0.2582,0.689,332,0.7734,1.1149,6.05058776559469,0.77,0.349042934017363,0.5662,0.0435761707079059,2.38518504137641,0.362423868215043,0.41945374962257703,0.9416148945163659,0.9416148945163659,0.9416148945163659,0.9416148945163659
102123,2006,830472,0.2209,0.7499,241,0.7423,1.1367,5.91932499446293,0.84,0.00502485333641592,0.5426,0.0435761707079059,1.80603556433746,0.362423868215043,0.426046345431501,0.9534260616138973,0.9534260616138973,0.9534260616138971,0.9534260616138973
102123,2007,786011,0.2437,0.7101,105,0.8173,1.2234,5.89542862390948,0.84,0.0627255852653462,0,0,1.49482640126714,0.362423868215043,0.4332115549729964,0.9457290364903964,0.9457290364903964,0.9457290364903964,0.9457290364903964
102123,2008,1395694,0.2727,0.7,96,0.8672,1.5491,6.14479021149729,0.65,0.0228087245485042,0.6047,0.0435761707079059,1.41959310109247,0.362423868215043,0.44542760934380354,0.9437626353707937,0.9437626353707937,0.9437626353707937,0.9437626353707937
102123,2010,1395694,0.2727,0.7,124,0.8569,1.5491,6.31407525240703,0.65,0.0228087245485042,0.2701,0.0435761707079059,1.06063489221275,0.362423868215043,0.44542760934380354,0.9437626353707937,0.9437626353707937,0.9437626353707937,0.9437626353707937
102123,2011,1395694,0.2727,0.7,144,0.6939,1.5491,6.35868602169526,0.65,0.0228087245485042,0.2381,0.0435761707079059,0.979684598883134,0.347097078116259,0.44542760934380354,0.9437626353707937,0.943762635370794,0.9437626353707937,0.9437626353707937
102123,2012,2290649,0.1504,0.81,197,0.6076,1.1176,6.35995854661337,0.84,0,0.5425,0.0339117865722771,1.22965219621568,0.377381707382553,0.408296373063338,0.9648954988592987,0.9648954988592987,0.9648954988592987,0.9648954988592987
102140,2007,4953570,0.3865,NA,1635,0.5143,0.6809,6.6949183044839,0.99,NA,0.502,0.308553023375061,1.49482640126714,NA,NA,NA,NA,NA,NA
102140,2008,11458236,0.3865,NA,1635,0.4955,0.6809,7.05911776296877,1.66,NA,0.3759,0.219264291641401,1.41959310109247,NA,NA,NA,NA,NA,NA
102150,2011,33070315,0.2572,0.3074,902,0.6513,0.9313,7.5133657544731,13.42,9.43746680368784e-4,0.0693,NA,NA,0.428229050681361,0.3851577418576621,0.8628487684734305,0.862856742025398,0.8629183401734427,0.8628487684734307
102150,2012,33070315,0.2572,0.3074,897,0.6725,0.9313,7.51943833165728,13.42,9.43746680368784e-4,0.0693,NA,NA,0.409760448872203,0.3851577418576621,0.8628487684734305,0.862865040614848,0.8629263433429393,0.8628487684734307
102178,2003,431195,0.3155,0.8933,0,0.8157,1.4428,5.63467371626727,0.12,0.0438273885535843,0.7941,0.331574453211591,0.475274553917,0.417815644138098,0.4593574243953052,1,1.0000000000000002,1,1
102178,2004,4972,0.9771,0.9452,14,0.7472,0.5884,4.1706137033774,3.05,0.807993518768566,0.0829,0.331574453211591,0.344139345662964,0.462206710632175,0.49790206880637106,0.9900492194088957,0.9900492194088957,0.9900492194088957,0.9900492194088955
102178,2005,29960,0.3543,0.9353,9,0.8157,0.7512,4.47654180902743,0.23,0.123965287049399,0.8157,0.331574453211591,0.724533263052813,0.472997733483555,0.46365493394175633,0.9882368104984884,0.9882368104984885,0.9882368104984884,0.9882368104984884
102178,2006,34605,0.4039,1,28,0.8603,0.7831,5.16423087924749,1.44,0.293418014647949,0.0974,0.331574453211591,0.366541381703046,0.506203375820493,0.46290778160279533,1,1,1,1.0000000000000002
102178,2007,431195,0.2752,1,28,0.7559,2.9958,5.63467371626727,0.02,0,0.9809,0.199770405500991,0.593360991901932,0.495994011262975,0.5516963275849469,1,1,1,1
102178,2008,652309,0.3155,1,28,0.6076,1.4428,5.81445337058653,0.12,0.0438273885535843,0.8948,0.331574453211591,0.81910108663396,0.553293548992617,0.45177483123887635,1,1,1,0.9999999999999998
102178,2012,652309,0.3155,1,182,0.8858,1.4428,6.29528202127906,0.12,0.0438273885535843,0.7194,0.331574453211591,0.662629661710963,0.517224402297507,0.45177483123887635,1,1,1,0.9999999999999998
102178,2013,652309,0.3155,1,290,0.8893,1.4428,6.55624169528334,0.12,0.0438273885535843,0.7941,0.331574453211591,0.297326275734515,0.517224402297507,0.45177483123887635,1,1,1,0.9999999999999998
102185,2005,1904293,0.11165,0.2227,190,0.6294,0.7331,6.27973377098821,11.17,0,0.0822,NA,-2.29610326156523,0.280386316296468,0.3866012241976949,0.8441349473391825,0.8442874364931715,0.8443029221258217,0.8441349473391825
102185,2006,1690633,0.1358,0.2163,145,0.619,0.5994,6.22804934185366,25.99,0,0.0371,NA,-1.58869058746073,0.302144047083034,0.37380448181665804,0.8427009900007336,0.842824724966339,0.8428473297708127,0.8427009900007336
102185,2007,1225689,0.0875,0.2177,117,0.6507,0.3957,6.08838028852021,-4.8,0,-0.2633,NA,-1.07183727266171,0.289355453498287,0.36563894331402913,0.8430149118361585,0.8432133970300063,0.8432133970300063,0.8430149118361583
102191,2006,1020197,0.23525,0.61,297,0.9027,0.9128,6.00868404210699,3.91,0.0524006637933654,0.2036,0.0414076889071424,1.97755561217272,0.230302871537942,0.4060500222477351,0.9259994185562233,0.9259994185562231,0.9260227880255071,0.9259994185562231
102191,2007,1571957,0.409,0.6111,397,0.9091,1.0116,6.19644066198447,2.96,0.0278830782266945,0.2527,0.0299702854467393,1.8952721694166,0.310397897195701,0.4065856397281493,0.9262191862588244,0.9262191862588242,0.9262240838155215,0.9262191862588242
102191,2008,1571957,0.409,0.6111,397,0.8261,1.0116,5.7329756461361,2.96,0.0278830782266945,0.4555,0.0299702854467393,1.86330682515314,0.351393304563621,0.4065856397281493,0.9262191862588244,0.9262191862588245,0.9262191862588242,0.9262191862588242
102191,2009,578633,0.0615,0.6111,397,0.8102,1.4852,5.76240319825289,1.15,0,0.4651,0.132192598762946,1.78110134233732,0.38091404977996,0.4583513592389464,0.9262191862588242,0.926930279353704,0.9269558942894162,0.9262896276060999
102191,2010,1245549,0.0535,0.7547,409,0.8703,2.3438,6.0953608173892,0.17,0.0745791614781915,0.8519,0.0705343587446178,1.94449654653056,0.374341480178144,0.5152128905902,0.954348820607127,0.9550603747696573,0.9553207447241047,0.9550255275936846
102197,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102197,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102198,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04367915855526,0.107590747787801,NA,NA,NA,NA,NA
102198,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04367915855526,0.107590747787801,NA,NA,NA,NA,NA
